,Interferometric Phase,PTI Signal
207,0.015449566307068691,5.763159171389903e-06
208,0.05293690682703187,3.730544086958945e-06
209,0.09192888288188064,9.056372122004915e-07
210,0.1309638085468874,-2.8142557609703867e-06
211,0.16960826310627078,-6.079149166576369e-06
212,0.20814450894276437,-2.6525702209158766e-06
213,0.24616465001935783,3.847265756776354e-06
214,0.28329197598469186,-1.8145399020389567e-07
215,0.3200203641966849,-3.7449272103429193e-06
216,0.35581024455562077,-8.343404062918886e-07
217,0.39018528293454874,-4.765743056422829e-07
218,0.4234672239049579,1.5361165444879806e-06
219,0.45632759669088113,1.631412318673013e-07
220,0.4900156493899692,1.587672944659325e-06
221,0.5269865438421627,2.637821274157617e-06
222,0.5667181143527071,-3.451549646823743e-06
223,0.6109536577201224,2.46180981991952e-06
224,0.6528767133277624,-1.0561048493310262e-06
225,0.6879355664354054,-5.855632024123233e-06
226,0.7221570167609397,-4.315109787917276e-07
227,0.7569462656748728,-2.4543793812060075e-06
228,0.7934046704556149,-1.786943662299525e-06
229,0.8317588210477405,-1.1722819914877612e-06
230,0.8723023471687498,1.126076098596097e-06
231,0.9164323217135127,-1.2391674824505708e-06
232,0.965344143990388,-7.309468368919236e-07
233,1.039473234446111,0.00010160320491568407
234,1.1461194754460282,-2.223704999299233e-06
235,1.18129958243893,-9.624357702113794e-07
236,1.2166118389182712,-1.584416448341978e-06
237,1.2514944415805738,2.133979135711431e-06
238,1.2854443248750884,-2.0101015308858257e-06
239,1.318223767676835,-3.2950675097598857e-06
240,1.3498409605881967,-1.3052015245213255e-06
241,1.3809437129967337,1.2041990946408663e-06
242,1.4119335838852847,-8.405406757056073e-06
243,1.4547344048699913,7.651609523105237e-07
244,1.4850975504043142,-4.3261928189134606e-07
245,1.516225828116186,-2.813142600463427e-06
246,1.54785198575275,-2.2677649087677196e-06
247,1.5809316020545807,-1.996543127712477e-06
248,1.6150782682635405,-1.0060346861484739e-06
249,1.649364029892051,-1.5974189317262786e-06
250,1.6830156993557595,-1.946649465483592e-06
251,1.7161373912905291,9.844433752647913e-07
252,1.7505486143149007,-8.905455412125013e-07
253,1.7920665053244638,-2.5119644857075987e-06
254,1.830381765715808,-6.165478944734386e-09
255,1.8649003751400586,5.470027723034268e-07
256,1.8989805147706897,-4.9758825944476165e-06
257,1.9334967248202601,9.900868628444118e-07
258,1.9687473257261954,-3.201294939108975e-06
259,2.0048950553208793,-4.2565875339347056e-07
260,2.0430787270722415,-2.771425585280331e-06
261,2.1062745649450445,6.515005901636891e-07
262,2.145845630002129,-1.889454901244233e-06
263,2.1757633001196086,5.434713450461507e-07
264,2.20487532796032,-8.555568384895463e-07
265,2.2346072633276703,1.30961451618316e-06
266,2.26511952843222,-1.0069787091529945e-06
267,2.296800658959983,-3.1672436848568616e-07
268,2.329290722493641,-3.1052696275597793e-06
269,2.3617971977142815,4.7290227738860734e-07
270,2.394240128787169,-8.050425375142253e-07
271,2.426466976947579,3.343906939179458e-08
272,2.4582363681704886,1.6035528766991911e-06
273,2.489935739036196,3.051837062211793e-07
274,2.522252451045445,-8.735281973807733e-07
275,2.5554491096661534,5.723637534693195e-07
276,2.588916851721359,-3.4675485726134685e-06
277,8.906427974972534,2.7931783165903807e-07
278,2.6580889364618505,-1.466940509502926e-06
279,2.6920454579111994,4.27212823097592e-08
280,2.7244809301130615,-1.916386235348452e-06
281,21.604442325577384,-1.8396206316600442e-06
282,2.783728446022076,-1.5341351185508026e-06
283,2.811352997833995,-1.2797088279309868e-06
284,-3.444214346834009,-9.706200219057484e-07
