,RMS CH1,Response Phase CH1,RMS CH2,Response Phase CH2,RMS CH3,Response Phase CH3,DC CH1,DC CH2,DC CH3
0,6.062754725023415e-07,-2.133435671792276,6.689185652233574e-07,-2.0831624150732035,1.2747921655058533e-06,1.0345286904837303,0.05226203950132858,0.4802132587776901,2.988179862129568
0,4.580358664232137e-07,-2.695975281459807,5.019320860674501e-07,-2.887417071550581,9.555826708249153e-07,0.34550608208353917,0.054107625123351676,0.4818655908141809,2.981203285686837
0,4.3073060328022397e-07,-3.0683869084388133,4.009791282131341e-07,-3.0169088480590056,8.314345963929893e-07,0.09802384941914469,0.05606202611451097,0.4835798365532713,2.9741433303262097
0,8.458436613961766e-07,-2.5863521524222963,8.48227648158445e-07,-2.681174873464526,1.6921676717810895e-06,0.5077623708352019,0.057670140707092726,0.48496253211527923,2.968374993373159
0,5.405688272865797e-07,-2.1145102377034455,4.597669900938586e-07,-2.178548644163851,9.998264206284051e-07,0.9976504330184951,0.058767083114676995,0.48585960576120474,2.964465629437549
0,6.948945272722558e-07,-3.0268317449600537,7.022137610964252e-07,-3.060219986933348,1.39691361561146e-06,0.09797932160485753,0.05910673733010685,0.4861294734946116,2.9634471145326424
0,4.408289494649807e-07,-1.6314505281859044,4.2324290858580945e-07,-1.6608509041156763,8.639785373744744e-07,1.495741144871235,0.05883582407273019,0.48588851882226664,2.9645185803038028
0,5.05097866653347e-07,-2.228313000345564,4.265526061251569e-07,-2.1866769057540956,9.314500306143571e-07,0.9323423281351301,0.057971033198201315,0.48516318600620895,2.9673825507978715
0,7.457998553533858e-07,3.0860387034563614,8.393328502239959e-07,3.0854951651365594,1.5851326472434538e-06,-0.05584175541697913,0.05686363931530543,0.4841877045902815,2.971257349524276
0,5.902749838967197e-07,-2.304619421363202,6.412993000951671e-07,-2.3334595798354125,1.2314464600351433e-06,0.8219556854991008,0.05594456577752097,0.4833609573093019,2.9744535549603843
0,6.707655607413218e-07,-2.514238110387323,7.381402295278184e-07,-2.5833077061358183,1.408067628108486e-06,0.5911676164793545,0.05535576387908565,0.482855647510953,2.9766074916350638
0,5.76285621284554e-07,-2.2831982051808746,5.192890496977775e-07,-2.3726052309503864,1.0944831166649632e-06,0.8160181534405959,0.05548618854729434,0.4829487680667331,2.976143326455893
0,7.056023697335217e-07,-1.3615067341851181,6.847838036226731e-07,-1.3321380617093384,1.3902363053611032e-06,1.7945503679590218,0.056424696079500285,0.4837634026128333,2.972803448167055
0,5.07264209892062e-07,-1.7099565003660613,5.156382152990747e-07,-1.7196087353459164,1.0228905135927187e-06,1.4267705263468806,0.05756482583503146,0.4847584219074119,2.9688858350494467
0,5.987847221520342e-07,-3.057919714466859,6.233119540878142e-07,-3.0421311126235877,1.2220586112519707e-06,0.09172568034979639,0.058245628225858166,0.4853210890682224,2.9663937891035683
0,6.024158268774228e-07,-2.2625357512044535,5.628550524039702e-07,-2.216029187529033,1.16495621683241e-06,0.9015205965794689,0.05913459751461367,0.4860473781526586,2.963375303107747
0,7.294529787444367e-07,-2.424595977029375,6.756454930731244e-07,-2.5172966849302254,1.4035916307950877e-06,0.6724225546421337,0.06039488799159128,0.48706267284212523,2.9591544834682124
0,6.736068667813408e-07,-2.615711094816986,6.507507736567396e-07,-2.675273836188613,1.3237705525109953e-06,0.49661431434159015,0.06218492828174402,0.48845426233046435,2.9532200573590184
0,4.530070734102193e-07,-3.0090818261206094,4.3762230213687153e-07,-3.091239567050411,8.898782487266227e-07,0.09214195452486561,0.06414143583290359,0.489958085246815,2.946935042055029
0,4.085072963404786e-07,-2.2112749484375556,4.372029539166826e-07,-2.2375866633676362,8.456371492534148e-07,0.9167154326922535,0.06567928426274691,0.49114186445732966,2.9422476701232134
0,8.865895700770342e-07,-2.220616727920471,7.895470154614615e-07,-2.274645348035902,1.6755270735006993e-06,0.8955260307302387,0.06663159375186734,0.4918504594516921,2.9393605833480554
0,6.655464142900492e-07,-2.82720780305326,6.028060248901017e-07,-2.994962278123526,1.2639043067547816e-06,0.2346664225139809,0.0669241913250223,0.4920741637914706,2.9385102638563247
0,7.295004217206428e-07,-2.075652091295867,6.0075162362444e-07,-2.050549982799564,1.330148251616638e-06,1.077276796224818,0.06644434230802221,0.49172103194151956,2.939924519591019
0,1.182007556189883e-06,-1.508216363067147,1.1248477385716411e-06,-1.5236283395737886,2.306786844018374e-06,1.6258612468845945,0.06480863005605507,0.49055492807304535,2.9452160673727192
0,9.49555204318436e-07,-2.981355114981822,9.826640716725415e-07,-3.0903899165098383,1.9293494107672473e-06,0.10478504767804353,0.0621215193276647,0.4884888380013758,2.9539727868637633
0,4.6800712889612044e-07,-1.4748483187534622,4.5295920493184797e-07,-1.6477388664049548,9.175283041245256e-07,1.581715042200478,0.05924563819635521,0.48626376984953545,2.963926959382312
0,6.58271393477187e-07,-2.597238173250835,6.938520576166989e-07,-2.596511640698165,1.3521233619409453e-06,0.5447273058429876,0.0566467774412207,0.4840674960095948,2.9729371907885738
0,6.523416018356949e-07,-2.7748375373349243,7.458566121008061e-07,-2.7860321209666603,1.3981764094219324e-06,0.360783459604086,0.05481860052362875,0.48249120919467847,2.9798210515770256
0,3.733601803556841e-07,2.7857659186536883,4.2130024944024325e-07,2.6559818698645565,7.929939628848366e-07,-0.4246390328264169,0.05385108889783526,0.48162445488959027,2.9834894339546545
0,3.7450393018497277e-07,-1.676998171407694,4.075951692996736e-07,-1.4772948160216637,7.782104254974121e-07,1.568685036080855,0.05401628097533449,0.4817764078358565,2.98293452176328
0,5.845052219870352e-07,-2.2208234351252734,6.225901802538496e-07,-2.419741006521402,1.2011359511640774e-06,0.8181620397429223,0.05537194116556867,0.4829664496609168,2.9779494299049456
0,4.496808566311445e-07,-3.033069970899822,5.09015842082946e-07,3.0162111350313072,9.521729124699961e-07,-0.015700790345647617,0.057698832261029585,0.4849787574314203,2.969752802967143
0,7.89905899417614e-07,-1.6009857827494003,7.455154677973069e-07,-1.5964952354772273,1.5354175002271161e-06,1.5427872314595814,0.060847851960899035,0.487582945433168,2.9590722918965167
0,6.25618958092096e-07,-3.0324098182205472,5.829111038999309e-07,-3.008391925577744,1.2084430279136147e-06,0.12076738103232824,0.06387506696570848,0.48992225330185973,2.948807838560519
0,3.1639940800711277e-07,-1.6659078350149044,3.596377005083357e-07,-1.5536674853674852,6.749771643755163e-07,1.5353981108554897,0.06694139375398855,0.4921959599037326,2.9391461239882264
0,6.476694283924698e-07,-2.7331677067862157,5.312004037915131e-07,-2.904169667755964,1.1746055516670074e-06,0.33139166507935935,0.06998284828587194,0.49434900166813706,2.9297308031652762
0,9.01822473634482e-07,-2.3558381722070365,7.549775526802132e-07,-2.4195785195233697,1.6559652959171494e-06,0.7567099630462485,0.07297247675625465,0.49636976587006276,2.9206963873904432
0,9.321095988602368e-07,-2.414656678485797,7.212231880273882e-07,-2.469150115313139,1.65272910714001e-06,0.7031654847511982,0.07482626981829014,0.49756161399293686,2.915176425631508
0,8.424891225511971e-07,2.9914102724809144,7.241503873216512e-07,2.8597376049992014,1.5632648834483512e-06,-0.2110385008679266,0.07420766995198666,0.49717890656762037,2.917058227346244
0,8.60877479776002e-07,-1.6786752117588006,6.139031655336838e-07,-1.7313232489517068,1.474284029004604e-06,1.441002768073684,0.07212028140143172,0.4957811107001391,2.9232779052513718
0,6.375935434577989e-07,2.256365808442382,6.208812812517753e-07,2.298651826762193,1.2581935987873653e-06,-0.864364652224774,0.06969957703031188,0.4940816027309578,2.9302219280629394
0,7.487201163332561e-07,-1.3487699746124557,6.471476247185052e-07,-1.3555823750668137,1.395859686367727e-06,1.7896643371716894,0.06778045600010502,0.49271419495584823,2.936067887965227
0,1.0644896191542685e-06,3.0564083871865484,9.568941652133526e-07,2.9969573600392785,2.020493327192353e-06,-0.11332706726570665,0.0660415916791568,0.49152850945684634,2.9417951037822356
