i,X1,Y1,X2,Y2,X3,Y3,DC1,DC2,DC3
1041,-0.0000028376,0.0000046692,0.0000001229,-0.0000002747,0.0000036091,-0.0000047988,0.3150304920,0.0053592896,0.5647888478
1042,-0.0000024915,0.0000053765,0.0000001236,-0.0000002789,0.0000032499,-0.0000063091,0.3144061349,0.0053627959,0.5654665641
1043,-0.0000015799,0.0000044486,0.0000000214,-0.0000003465,0.0000023315,-0.0000053636,0.3132626170,0.0053662397,0.5667381869
1044,-0.0000009246,0.0000039655,0.0000000627,-0.0000003392,0.0000019062,-0.0000045460,0.3118815342,0.0053789462,0.5682758879
1045,-0.0000017226,0.0000053328,0.0000000503,-0.0000003029,0.0000031250,-0.0000064025,0.3103930549,0.0053945902,0.5698735265
1046,0.0000004173,0.0000022545,0.0000000193,-0.0000003281,0.0000009796,-0.0000031318,0.3087700942,0.0054130718,0.5716203931
1047,-0.0000019545,0.0000030506,0.0000001077,-0.0000002005,0.0000023116,-0.0000043797,0.3070967013,0.0054504288,0.5734462764
1048,0.0000001506,0.0000030180,0.0000000541,-0.0000002697,0.0000004895,-0.0000039108,0.3055389372,0.0054893545,0.5751254751
1049,-0.0000020396,0.0000025891,0.0000001613,-0.0000002480,0.0000030991,-0.0000034400,0.3039210522,0.0055322304,0.5768111669
1050,-0.0000010378,0.0000038086,0.0000001039,-0.0000003687,0.0000022672,-0.0000048916,0.3023725520,0.0055747749,0.5784356402
1051,-0.0000028210,0.0000046394,0.0000001937,-0.0000004340,0.0000030256,-0.0000060857,0.3007596239,0.0056329448,0.5801573032
1052,-0.0000023756,0.0000046813,0.0000001671,-0.0000003959,0.0000027092,-0.0000055128,0.2994074702,0.0056772644,0.5815891154
1053,-0.0000005551,0.0000059927,0.0000001049,-0.0000005251,0.0000017339,-0.0000059658,0.2982624145,0.0057177151,0.5827683416
1054,-0.0000050494,0.0000032844,0.0000002600,-0.0000004695,0.0000058805,-0.0000040012,0.2972700117,0.0057622472,0.5838508030
1055,0.0000002088,0.0000051484,0.0000000999,-0.0000004446,0.0000008524,-0.0000057236,0.2963963944,0.0058036793,0.5848157579
1056,-0.0000013199,0.0000037403,0.0000001435,-0.0000004318,0.0000020350,-0.0000039127,0.2955343350,0.0058409487,0.5857255312
1057,-0.0000014686,0.0000053430,0.0000001195,-0.0000005219,0.0000024453,-0.0000061355,0.2947470612,0.0058820245,0.5865929901
1058,-0.0000006647,0.0000041863,0.0000000628,-0.0000004418,0.0000016379,-0.0000039648,0.2937146277,0.0059284816,0.5877179845
1059,-0.0000006058,0.0000033402,0.0000000131,-0.0000004220,0.0000012580,-0.0000047233,0.2925090447,0.0059893828,0.5889886137
1060,0.0000004045,0.0000029876,-0.0000000520,-0.0000004395,0.0000002717,-0.0000045414,0.2905214261,0.0060952661,0.5910610774
1061,0.0000004449,0.0000020001,0.0000000772,-0.0000003654,0.0000011016,-0.0000036100,0.2878862473,0.0062519440,0.5938081516
1062,-0.0000028656,0.0000024564,0.0000002641,-0.0000003324,0.0000035410,-0.0000032180,0.2869618916,0.0063125765,0.5947574707
1063,-0.0000004379,0.0000030707,0.0000001532,-0.0000003914,0.0000024165,-0.0000034641,0.2862323134,0.0063579898,0.5954920498
1064,-0.0000022472,0.0000019880,0.0000002529,-0.0000003810,0.0000028135,-0.0000028733,0.2851228190,0.0064356788,0.5966174254
1065,0.0000005216,0.0000033170,0.0000001236,-0.0000004932,0.0000015461,-0.0000042291,0.2840845722,0.0065087427,0.5976390307
1066,0.0000003190,0.0000024555,0.0000000771,-0.0000003996,0.0000011738,-0.0000040732,0.2823501957,0.0066371264,0.5993751360
1067,-0.0000019166,0.0000045456,0.0000001878,-0.0000007093,0.0000028813,-0.0000050085,0.2814322409,0.0067128966,0.6002920273
1068,-0.0000002548,0.0000049039,0.0000000206,-0.0000005702,0.0000010685,-0.0000051723,0.2813501356,0.0067162341,0.6003592015
1069,-0.0000010744,0.0000036655,0.0000000708,-0.0000005405,0.0000014114,-0.0000041395,0.2808502212,0.0067611037,0.6008493875
1070,-0.0000005743,0.0000022366,0.0000000785,-0.0000004492,0.0000017453,-0.0000030555,0.2803123639,0.0068002545,0.6014199214
1071,-0.0000000357,0.0000038363,0.0000000768,-0.0000005406,0.0000011748,-0.0000042179,0.2802938550,0.0068008420,0.6014558739
1072,-0.0000024345,0.0000032854,0.0000001963,-0.0000004625,0.0000016201,-0.0000038031,0.2807655217,0.0067635475,0.6010054399
1073,-0.0000036190,0.0000014853,0.0000003042,-0.0000003577,0.0000039991,-0.0000020606,0.2804568968,0.0067910231,0.6013418983
1074,-0.0000009212,0.0000030448,0.0000002059,-0.0000004585,0.0000021320,-0.0000036356,0.2794236882,0.0068767122,0.6024051805
1075,-0.0000015664,0.0000044446,0.0000002248,-0.0000006574,0.0000027894,-0.0000045188,0.2785216794,0.0069516636,0.6032935497
1076,-0.0000018558,0.0000029789,0.0000002694,-0.0000005200,0.0000023593,-0.0000032712,0.2778953659,0.0070042834,0.6039009610
1077,-0.0000015123,0.0000055818,0.0000001613,-0.0000007585,0.0000018004,-0.0000058002,0.2774268684,0.0070444029,0.6043879224
1078,-0.0000012539,0.0000042831,0.0000001827,-0.0000006783,0.0000022914,-0.0000045540,0.2767923849,0.0070970601,0.6050464595
1079,-0.0000006548,0.0000050583,0.0000001502,-0.0000007596,0.0000014407,-0.0000056965,0.2760965928,0.0071621176,0.6057882067
1080,-0.0000016047,0.0000048129,0.0000001718,-0.0000007545,0.0000017546,-0.0000054238,0.2753340787,0.0072162436,0.6065467458
1081,-0.0000010711,0.0000041542,0.0000001493,-0.0000006492,0.0000010976,-0.0000044435,0.2748037037,0.0072707509,0.6071331155
1082,-0.0000024726,0.0000055509,0.0000002499,-0.0000007973,0.0000027406,-0.0000066730,0.2744789328,0.0072995640,0.6074823164
1083,0.0000010785,0.0000029116,-0.0000000469,-0.0000005633,-0.0000001520,-0.0000038955,0.2743899827,0.0073050266,0.6075530402
1084,-0.0000010436,0.0000071620,0.0000001661,-0.0000009699,0.0000019332,-0.0000077399,0.2743807564,0.0073034203,0.6075758378
1085,-0.0000025487,0.0000048543,0.0000003282,-0.0000007165,0.0000033636,-0.0000055979,0.2746231157,0.0072815136,0.6073292949
1086,-0.0000022773,0.0000034696,0.0000002701,-0.0000006782,0.0000021611,-0.0000037085,0.2749565503,0.0072571382,0.6069801503
1087,-0.0000014476,0.0000049248,0.0000001284,-0.0000007570,0.0000020158,-0.0000050452,0.2752896287,0.0072227188,0.6066199131
1088,-0.0000003955,0.0000037376,0.0000000627,-0.0000006296,0.0000006807,-0.0000042014,0.2757724032,0.0071856868,0.6061488188
1089,-0.0000002420,0.0000028586,0.0000000901,-0.0000005211,0.0000011681,-0.0000038564,0.2761826674,0.0071474298,0.6057419928
1090,0.0000003491,0.0000043416,-0.0000000114,-0.0000005997,0.0000002125,-0.0000052078,0.2766465268,0.0071031352,0.6052621244
1091,0.0000004740,0.0000033549,0.0000000554,-0.0000005069,0.0000002229,-0.0000035776,0.2771502668,0.0070606094,0.6047500156
1092,-0.0000021600,0.0000033529,0.0000002477,-0.0000006016,0.0000024094,-0.0000048665,0.2777157655,0.0070137585,0.6041437043
1093,0.0000006321,0.0000037433,0.0000000149,-0.0000006457,-0.0000003984,-0.0000048867,0.2783597628,0.0069573200,0.6035072148
1094,-0.0000012219,0.0000033855,0.0000001087,-0.0000005489,0.0000016510,-0.0000039628,0.2789546656,0.0069084690,0.6029162081
1095,-0.0000017701,0.0000052631,0.0000002012,-0.0000006599,0.0000022848,-0.0000052118,0.2797303816,0.0068430990,0.6020979690
1096,-0.0000024760,0.0000035896,0.0000002997,-0.0000005366,0.0000027225,-0.0000042978,0.2806248768,0.0067724164,0.6011577614
1097,-0.0000015077,0.0000040710,0.0000001629,-0.0000005697,0.0000016705,-0.0000049712,0.2814982440,0.0066978650,0.6002637115
1098,-0.0000012121,0.0000039143,0.0000001662,-0.0000004839,0.0000016692,-0.0000047112,0.2824808767,0.0066152322,0.5992783337
1099,-0.0000019812,0.0000036045,0.0000001841,-0.0000005500,0.0000027755,-0.0000042208,0.2833609762,0.0065484809,0.5983980136
1100,-0.0000014876,0.0000041441,0.0000001792,-0.0000006010,0.0000015254,-0.0000047048,0.2844488675,0.0064726670,0.5972694570
1101,-0.0000012737,0.0000021463,0.0000001279,-0.0000003879,0.0000023993,-0.0000027779,0.2854699431,0.0063985406,0.5962224981
1102,-0.0000006643,0.0000037365,0.0000001439,-0.0000005447,0.0000014196,-0.0000048625,0.2864899248,0.0063292268,0.5951693024
1103,-0.0000000754,0.0000042990,0.0000000069,-0.0000005366,0.0000005920,-0.0000053091,0.2877396890,0.0062519003,0.5938507408
1104,-0.0000012955,0.0000014572,0.0000000927,-0.0000003307,0.0000020383,-0.0000018975,0.2895345303,0.0061439232,0.5920235451
1105,0.0000016252,0.0000032005,-0.0000000317,-0.0000003752,-0.0000009788,-0.0000038151,0.2917005616,0.0060273335,0.5897598452
1106,-0.0000003203,0.0000035798,0.0000000564,-0.0000004257,0.0000009646,-0.0000048807,0.2940552133,0.0059021061,0.5872437406
1107,-0.0000006059,0.0000035330,0.0000001105,-0.0000003535,0.0000014610,-0.0000042467,0.2962845411,0.0057961979,0.5848778264
1108,0.0000000459,0.0000032578,0.0000001037,-0.0000003467,0.0000011314,-0.0000036918,0.2979640786,0.0057284841,0.5830377383
1109,-0.0000027181,0.0000026757,0.0000001880,-0.0000002926,0.0000039081,-0.0000030562,0.2989744277,0.0056824770,0.5819467653
1110,-0.0000013221,0.0000045967,0.0000000587,-0.0000005275,0.0000019867,-0.0000061548,0.2994895380,0.0056672704,0.5814249951
1111,-0.0000032866,0.0000041853,0.0000002126,-0.0000004338,0.0000035449,-0.0000050772,0.2994420438,0.0056648829,0.5814814517
1112,-0.0000011178,0.0000037036,0.0000000763,-0.0000003893,0.0000023652,-0.0000048213,0.2991832447,0.0056745018,0.5817640470
1113,0.0000003719,0.0000034670,0.0000000117,-0.0000003299,-0.0000000589,-0.0000040519,0.2987705426,0.0056865083,0.5821944331
1114,-0.0000012244,0.0000043949,0.0000000842,-0.0000004436,0.0000011427,-0.0000058115,0.2982198647,0.0057135463,0.5828154304
1115,-0.0000010940,0.0000052594,0.0000000660,-0.0000005083,0.0000018278,-0.0000061185,0.2978419363,0.0057292841,0.5832075705
1116,0.0000005482,0.0000050132,0.0000000002,-0.0000004621,0.0000000010,-0.0000062738,0.2976167419,0.0057399343,0.5834350529
1117,-0.0000001007,0.0000027840,-0.0000000076,-0.0000003668,0.0000004515,-0.0000033140,0.2972614167,0.0057585409,0.5838097073
1118,-0.0000005814,0.0000046890,0.0000000830,-0.0000004181,0.0000009893,-0.0000057854,0.2963313852,0.0057987104,0.5848745205
1119,-0.0000011686,0.0000036593,0.0000001071,-0.0000002947,0.0000020254,-0.0000041994,0.2954765206,0.0058372299,0.5858073101
1120,0.0000002084,0.0000022477,0.0000000582,-0.0000002565,0.0000009308,-0.0000027117,0.2955254025,0.0058353986,0.5857244688
1121,-0.0000020377,0.0000042062,0.0000001794,-0.0000004094,0.0000029427,-0.0000042363,0.2959542944,0.0058151482,0.5852539432
1122,-0.0000034634,0.0000013279,0.0000002447,-0.0000003535,0.0000033205,-0.0000026021,0.2962884729,0.0058088919,0.5848697898
1123,-0.0000037792,0.0000021325,0.0000002786,-0.0000003655,0.0000045126,-0.0000025344,0.2965247750,0.0057970166,0.5845889317
1124,-0.0000001726,0.0000031751,0.0000000806,-0.0000004201,0.0000006076,-0.0000035361,0.2966420979,0.0057922791,0.5844634324
1125,-0.0000022498,0.0000048117,0.0000001426,-0.0000004584,0.0000031184,-0.0000057309,0.2966587877,0.0057883602,0.5844255051
1126,-0.0000012315,0.0000050188,0.0000000781,-0.0000004701,0.0000015127,-0.0000059299,0.2964785185,0.0057927416,0.5845965122
1127,-0.0000018690,0.0000047006,0.0000000879,-0.0000004925,0.0000023330,-0.0000054989,0.2963061816,0.0058023355,0.5848080962
1128,-0.0000017415,0.0000056998,0.0000000753,-0.0000005087,0.0000026734,-0.0000062453,0.2961370390,0.0058105732,0.5849826592
1129,-0.0000020536,0.0000034311,0.0000001135,-0.0000004119,0.0000027267,-0.0000047008,0.2961128168,0.0058156795,0.5850137871
1130,0.0000001061,0.0000033833,-0.0000000210,-0.0000002914,0.0000011006,-0.0000041803,0.2950443282,0.0058656430,0.5861886638
1131,0.0000002009,0.0000022221,0.0000000850,-0.0000002713,0.0000007027,-0.0000034000,0.2928710271,0.0059726075,0.5884978652
1132,-0.0000017951,0.0000033605,0.0000001524,-0.0000003755,0.0000022412,-0.0000039892,0.2909364598,0.0060782782,0.5905277646
1133,-0.0000017259,0.0000029795,0.0000001481,-0.0000004431,0.0000027600,-0.0000040460,0.2899392751,0.0061313418,0.5915560442
1134,-0.0000028713,0.0000043794,0.0000002934,-0.0000005224,0.0000038681,-0.0000048635,0.2896062717,0.0061520984,0.5918844847
1135,-0.0000027465,0.0000053103,0.0000002449,-0.0000005456,0.0000044956,-0.0000060285,0.2885878465,0.0062109558,0.5929069086
1136,0.0000015905,0.0000045055,-0.0000001000,-0.0000005646,-0.0000002321,-0.0000056375,0.2873741874,0.0062838884,0.5941733945
1137,-0.0000008458,0.0000038228,0.0000000850,-0.0000005500,0.0000016681,-0.0000042260,0.2867314902,0.0063253579,0.5948142397
1138,-0.0000004830,0.0000029876,0.0000000584,-0.0000004966,0.0000005622,-0.0000032670,0.2858805074,0.0063815278,0.5957097832
1139,-0.0000009903,0.0000033996,0.0000000587,-0.0000005251,0.0000017817,-0.0000039400,0.2849357426,0.0064438477,0.5966840122
1140,-0.0000022903,0.0000025876,0.0000003290,-0.0000004803,0.0000034023,-0.0000039182,0.2839139856,0.0065212617,0.5976843322
1141,-0.0000013692,0.0000030182,0.0000001258,-0.0000004472,0.0000019121,-0.0000037689,0.2830226471,0.0065837316,0.5985716516
1142,-0.0000022273,0.0000018295,0.0000002392,-0.0000003894,0.0000025420,-0.0000022568,0.2820326196,0.0066638956,0.5995769711
1143,-0.0000020200,0.0000035432,0.0000002513,-0.0000004971,0.0000024351,-0.0000037064,0.2809975857,0.0067486222,0.6006191117
1144,-0.0000040681,0.0000034206,0.0000004015,-0.0000006394,0.0000051722,-0.0000046139,0.2799846113,0.0068306988,0.6016570090
1145,-0.0000017071,0.0000038486,0.0000001665,-0.0000005861,0.0000023201,-0.0000044477,0.2789977155,0.0069098191,0.6027097110
1146,-0.0000002661,0.0000049303,0.0000001228,-0.0000006185,0.0000015393,-0.0000051283,0.2775212130,0.0070331714,0.6042515429
1147,-0.0000013769,0.0000033771,0.0000001038,-0.0000005003,0.0000016425,-0.0000035446,0.2758772493,0.0071771804,0.6059512896
1148,-0.0000019086,0.0000034886,0.0000001665,-0.0000006488,0.0000024160,-0.0000039273,0.2746044756,0.0072870575,0.6073120592
1149,-0.0000014090,0.0000032212,0.0000001986,-0.0000005282,0.0000026333,-0.0000036157,0.2735496139,0.0073801843,0.6083902648
1150,-0.0000018250,0.0000032582,0.0000002347,-0.0000005709,0.0000021855,-0.0000042846,0.2731750234,0.0074152662,0.6087654317
1151,0.0000005045,0.0000039628,0.0000000391,-0.0000006715,-0.0000001087,-0.0000044134,0.2737416161,0.0073615777,0.6081880611
1152,-0.0000011559,0.0000032410,0.0000001670,-0.0000005682,0.0000012537,-0.0000043751,0.2750426688,0.0072473067,0.6068607504
1153,-0.0000022138,0.0000045410,0.0000002104,-0.0000007058,0.0000025110,-0.0000054875,0.2769215657,0.0070818348,0.6049471637
1154,-0.0000002077,0.0000033265,0.0000000431,-0.0000005180,0.0000008294,-0.0000040468,0.2792314485,0.0068746871,0.6025653199
1155,-0.0000006171,0.0000038550,0.0000001041,-0.0000006340,0.0000013421,-0.0000045998,0.2817057359,0.0066877336,0.5999954084
1156,-0.0000007914,0.0000037511,0.0000001318,-0.0000005233,0.0000014869,-0.0000042265,0.2841553260,0.0065010238,0.5974978705
1157,-0.0000016010,0.0000035851,0.0000001849,-0.0000004519,0.0000024953,-0.0000048960,0.2867264083,0.0063189766,0.5948594225
1158,-0.0000007189,0.0000039527,0.0000000569,-0.0000004671,0.0000017367,-0.0000048797,0.2895405374,0.0061494859,0.5919592831
1159,-0.0000006449,0.0000025759,0.0000000983,-0.0000003916,0.0000016743,-0.0000032262,0.2923045158,0.0059889828,0.5890604999
1160,-0.0000016975,0.0000036685,0.0000001759,-0.0000004259,0.0000017729,-0.0000044883,0.2950761327,0.0058518489,0.5861389128
1161,0.0000007036,0.0000029945,0.0000000104,-0.0000003373,-0.0000005033,-0.0000037233,0.2974106878,0.0057466157,0.5835871057
1162,-0.0000020407,0.0000026743,0.0000001058,-0.0000002930,0.0000028377,-0.0000030217,0.2993871986,0.0056709017,0.5814918881
1163,-0.0000018089,0.0000046829,0.0000001427,-0.0000004272,0.0000030069,-0.0000054367,0.3009376365,0.0056134632,0.5798620154
1164,-0.0000024340,0.0000055276,0.0000001146,-0.0000003920,0.0000032209,-0.0000064236,0.3022787574,0.0055720561,0.5784568004
1165,-0.0000022505,0.0000050701,0.0000001006,-0.0000004702,0.0000037573,-0.0000062326,0.3033294810,0.0055409555,0.5773386303
1166,-0.0000006525,0.0000035343,0.0000000876,-0.0000003256,0.0000009142,-0.0000041339,0.3041775572,0.0055147550,0.5764656157
1167,-0.0000006594,0.0000060731,0.0000000430,-0.0000004231,0.0000015457,-0.0000079976,0.3046917237,0.0055002110,0.5759304031
1168,-0.0000016353,0.0000026757,0.0000000734,-0.0000003056,0.0000027644,-0.0000029340,0.3050404667,0.0054861982,0.5755772652
1169,-0.0000004880,0.0000053629,0.0000001186,-0.0000003301,0.0000013258,-0.0000063730,0.3052767689,0.0054800481,0.5753198047
1170,-0.0000001040,0.0000029475,-0.0000000014,-0.0000003043,0.0000008377,-0.0000033962,0.3054835856,0.0054785043,0.5751028150
1171,-0.0000001690,0.0000056705,0.0000000194,-0.0000003933,0.0000011614,-0.0000069496,0.3057193565,0.0054698417,0.5748410175
1172,-0.0000010192,0.0000040027,0.0000000238,-0.0000002830,0.0000016205,-0.0000049947,0.3058537692,0.0054708604,0.5747063004
1173,0.0000004568,0.0000042822,-0.0000000014,-0.0000002940,0.0000006981,-0.0000060773,0.3060402519,0.0054641666,0.5745260006
1174,-0.0000006630,0.0000011264,-0.0000000368,-0.0000002152,0.0000009780,-0.0000014848,0.3061264703,0.0054647041,0.5744384660
1175,-0.0000014676,0.0000043602,0.0000000356,-0.0000002472,0.0000021975,-0.0000047766,0.3061869101,0.0054670354,0.5743722230
1176,-0.0000006875,0.0000028349,0.0000000629,-0.0000003663,0.0000016597,-0.0000037517,0.3055814557,0.0054782856,0.5749983885
1177,-0.0000012053,0.0000028264,0.0000000801,-0.0000002938,0.0000023034,-0.0000033948,0.3045331137,0.0055028861,0.5761427184
1178,-0.0000010296,0.0000021986,0.0000000921,-0.0000002188,0.0000016219,-0.0000027358,0.3039842611,0.0055154675,0.5767064029
1179,-0.0000014707,0.0000025217,0.0000001419,-0.0000002868,0.0000025820,-0.0000033069,0.3046105809,0.0055037611,0.5760316238
1180,-0.0000018544,0.0000031752,0.0000001438,-0.0000003152,0.0000027303,-0.0000032586,0.3051899941,0.0054894420,0.5753817732
1181,-0.0000023659,0.0000044375,0.0000002377,-0.0000003689,0.0000033040,-0.0000056403,0.3052366445,0.0054843857,0.5753158427
1182,-0.0000018781,0.0000035253,0.0000000977,-0.0000003023,0.0000025490,-0.0000042793,0.3052201359,0.0054897671,0.5753493016
1183,0.0000004533,0.0000053796,-0.0000000273,-0.0000003806,-0.0000002050,-0.0000067633,0.3050506557,0.0054931796,0.5755929636
1184,-0.0000003095,0.0000042165,0.0000000403,-0.0000004010,0.0000012012,-0.0000058407,0.3047667718,0.0055018173,0.5759278972
1185,-0.0000006521,0.0000040615,0.0000000100,-0.0000002668,0.0000017582,-0.0000041804,0.3045050910,0.0055071049,0.5761612477
1186,-0.0000002637,0.0000044020,0.0000000355,-0.0000004400,0.0000013546,-0.0000058889,0.3044721739,0.0055044986,0.5761907946
1187,-0.0000017404,0.0000034230,0.0000001319,-0.0000003540,0.0000016148,-0.0000048591,0.3044131030,0.0055070424,0.5762775792
1188,-0.0000009578,0.0000035026,0.0000000614,-0.0000003237,0.0000016008,-0.0000045372,0.3034776332,0.0055327554,0.5772158869
1189,-0.0000014242,0.0000044213,0.0000001323,-0.0000004072,0.0000027723,-0.0000055265,0.3017912198,0.0055891127,0.5790221661
1190,-0.0000022374,0.0000033468,0.0000001554,-0.0000004062,0.0000035886,-0.0000041129,0.3001812233,0.0056426262,0.5807693827
1191,0.0000002179,0.0000040541,0.0000000352,-0.0000003847,-0.0000006716,-0.0000054565,0.2988819334,0.0056907771,0.5821315647
1192,-0.0000001184,0.0000038507,0.0000000263,-0.0000004235,0.0000005930,-0.0000049040,0.2976952843,0.0057421344,0.5833437562
1193,-0.0000014854,0.0000050297,0.0000001522,-0.0000004480,0.0000020471,-0.0000057892,0.2967465314,0.0057803601,0.5843804036
1194,-0.0000010087,0.0000042133,0.0000000666,-0.0000004483,0.0000015140,-0.0000048406,0.2959355167,0.0058165483,0.5853005195
1195,0.0000003561,0.0000025712,0.0000000114,-0.0000004123,0.0000007525,-0.0000027095,0.2952291856,0.0058432800,0.5860322552
1196,-0.0000010976,0.0000034938,0.0000000868,-0.0000004798,0.0000012357,-0.0000039288,0.2948329546,0.0058621491,0.5864848077
1197,-0.0000002319,0.0000041357,0.0000000697,-0.0000004548,0.0000008521,-0.0000054386,0.2945465203,0.0058707993,0.5868109922
1198,0.0000001184,0.0000026297,0.0000000286,-0.0000003927,0.0000006911,-0.0000027287,0.2943667136,0.0058886371,0.5870421992
