Interferometric Phase;PTI;R1;R2;R3;System_Phase_1;System_Phase_2;System_Phase_3
0.342846;-1.07288e-06;4.66922e-07;1.05486e-06;4.02971e-07;1.09113;1.84777;-1.07794
0.341543;-1.45962e-06;5.07338e-07;8.7103e-07;4.92074e-07;0.0316351;1.88052;-0.980253
0.340586;-1.61101e-06;4.46416e-07;8.4351e-07;5.46657e-07;-0.582159;1.89915;-1.14405
0.339852;-1.52338e-06;4.17362e-07;7.83882e-07;5.34529e-07;-1.29833;1.93733;-1.27676
0.339238;-1.62453e-06;8.66148e-07;6.72048e-07;5.42507e-07;-0.37974;1.50113;-1.10373
0.338641;-1.35314e-06;4.29655e-07;7.898e-07;4.93899e-07;-0.0739095;1.77398;-1.12524
0.33793;-1.47302e-06;3.15591e-07;8.34038e-07;5.54866e-07;-0.903205;1.78696;-1.28537
0.337008;-1.68029e-06;8.08925e-07;7.37262e-07;5.90476e-07;-0.543775;1.42431;-1.23957
0.335805;-1.21736e-06;5.53849e-07;8.57605e-07;4.70248e-07;0.135323;1.44614;-1.23872
0.334285;-7.76516e-07;6.17492e-07;1.15024e-06;3.80277e-07;1.81834;1.83369;-1.35965
0.332443;-9.72802e-07;3.58842e-07;1.01291e-06;4.43468e-07;1.18137;1.61979;-1.36212
0.330276;-6.41941e-07;6.57475e-07;1.17867e-06;4.10648e-07;1.98124;1.66496;-1.60262
0.32776;-7.21878e-07;5.28953e-07;1.08117e-06;3.97766e-07;2.12348;1.74952;-1.50928
0.324958;-6.1138e-07;8.95171e-07;1.22817e-06;3.41432e-07;1.45511;1.60526;-1.295
0.321911;-6.82902e-07;7.56753e-07;1.19614e-06;4.1071e-07;2.32305;1.87734;-1.48807
0.318617;-7.11117e-07;6.60059e-07;1.19708e-06;4.25428e-07;2.24769;1.75592;-1.57182
0.315159;-7.08865e-07;4.82112e-07;1.03345e-06;3.85693e-07;2.232;1.75727;-1.57223
0.311591;-5.30836e-07;8.64906e-07;1.22451e-06;3.14874e-07;1.91058;1.80666;-1.43636
0.307907;-1.07968e-06;4.11949e-07;1.20772e-06;4.48238e-07;2.1472;1.92605;-1.32183
0.304098;-1.49632e-06;3.32515e-07;8.83158e-07;5.64401e-07;-1.70257;1.902;-1.31475
0.300147;-1.14488e-06;5.91896e-07;1.05456e-06;4.86355e-07;-2.96169;2.11262;-1.44779
0.296042;-1.05643e-06;3.62537e-07;1.00147e-06;4.32048e-07;2.92194;2.1181;-1.28526
0.291787;-1.15674e-06;1.15682e-07;9.7192e-07;4.74363e-07;1.82306;1.85161;-1.3144
0.287311;-1.19294e-06;3.47456e-07;1.11847e-06;5.1993e-07;2.8476;1.96166;-1.39585
0.282515;-1.09001e-06;4.0465e-07;1.1915e-06;4.90953e-07;1.7821;1.79828;-1.35682
0.277299;-1.12148e-06;3.37846e-07;1.07192e-06;4.66249e-07;1.49563;1.88003;-1.18401
0.271598;-6.69964e-07;1.03646e-06;1.36832e-06;3.78408e-07;1.78642;1.89506;-1.04236
0.265283;-6.22929e-07;1.22291e-06;1.47978e-06;3.92256e-07;1.66166;1.77639;-1.10067
0.258309;-7.14088e-07;1.16191e-06;1.42095e-06;4.25416e-07;1.3894;1.59698;-1.10651
0.250648;-7.97365e-07;1.57063e-06;1.54725e-06;4.38374e-07;1.10023;1.48644;-0.91948
0.242316;-1.12043e-06;2.07404e-06;1.47465e-06;5.42241e-07;0.697895;1.28426;-0.582644
0.233359;-8.97298e-07;2.22464e-06;1.60366e-06;5.12566e-07;0.83115;1.3042;-0.533273
0.223868;-7.1812e-07;2.28224e-06;1.66455e-06;4.74742e-07;0.936832;1.35063;-0.479425
0.213869;-8.42138e-07;2.10713e-06;1.51988e-06;4.95493e-07;0.83031;1.28677;-0.517295
0.203206;-8.3731e-07;2.00317e-06;1.42949e-06;4.92763e-07;0.822146;1.29716;-0.510448
0.191914;-6.78664e-07;2.1951e-06;1.50972e-06;4.78429e-07;0.891319;1.2972;-0.431067
0.180045;-8.86715e-07;2.16217e-06;1.43318e-06;5.17511e-07;0.760263;1.22813;-0.52937
0.167738;-9.74034e-07;1.99e-06;1.40427e-06;5.31481e-07;0.746003;1.24211;-0.627113
0.155037;-4.44783e-07;2.52726e-06;1.55196e-06;4.60646e-07;0.957695;1.30927;-0.336455
0.142004;-3.42577e-08;2.91559e-06;1.62935e-06;4.14331e-07;1.02201;1.27325;-0.0469556
0.128718;1.33853e-07;2.70538e-06;1.65978e-06;3.29089e-07;1.21354;1.41629;-0.228251
0.115162;2.46595e-07;2.6161e-06;1.66978e-06;2.79195e-07;1.32525;1.4953;-0.245283
0.101294;1.04595e-07;2.20983e-06;1.52245e-06;2.62921e-07;1.37398;1.52383;-0.647888
0.0871184;4.20054e-07;2.00292e-06;1.46705e-06;2.15391e-07;1.77471;1.67583;-1.76754
0.0729643;5.89091e-07;2.07082e-06;1.48716e-06;2.8212e-07;1.90901;1.70411;-2.19045
0.0589821;2.47856e-07;1.67111e-06;1.32079e-06;3.8965e-07;2.16842;1.84501;-2.05058
0.0452776;2.5585e-07;1.79278e-06;1.28355e-06;4.58921e-07;2.48294;2.01777;-2.11706
0.0319093;6.37224e-07;2.07505e-06;1.30168e-06;3.58069e-07;2.43242;2.1062;-2.3231
-0.0236897;-2.67411e-06;1.78644e-06;1.09529e-06;6.51442e-07;2.96434;2.23159;-2.08718
-0.0280541;-2.4173e-06;2.17675e-06;1.06642e-06;8.26529e-07;-2.98647;2.45346;-2.01902
-0.0322756;-2.13519e-06;2.14153e-06;1.00989e-06;7.9237e-07;-2.89335;2.56095;-1.97634
-0.0362955;-1.51183e-06;2.11211e-06;8.58785e-07;9.32593e-07;-2.60557;2.67555;-1.85349
-0.0397799;-1.89558e-06;2.10656e-06;9.29959e-07;8.76181e-07;-2.77147;2.59912;-1.87759
-0.0430392;-1.7094e-06;1.00232e-06;8.26346e-07;7.56006e-07;-2.77614;2.35391;-1.503
-0.0200398;-1.41709e-06;8.26639e-07;7.23015e-07;7.49297e-07;-2.53069;2.4245;-1.35064
-0.0542967;-1.61923e-06;8.45923e-07;7.40838e-07;6.79122e-07;-2.90943;2.24926;-1.52383
-0.0618038;-1.99797e-06;8.73443e-07;8.60279e-07;5.13211e-07;2.74496;2.10559;-1.5734
-0.0686529;-1.86605e-06;8.23112e-07;8.48359e-07;6.74417e-07;-3.12161;2.15683;-1.48728
-0.0752838;-2.21615e-06;8.41019e-07;9.54476e-07;5.31236e-07;2.49474;2.10465;-1.30079
-0.0819765;-2.25107e-06;8.18698e-07;9.964e-07;5.24729e-07;2.06008;1.98126;-1.21692
-0.0887865;-2.40031e-06;9.4904e-07;1.03242e-06;5.785e-07;2.30807;1.96844;-1.46565
-0.0959664;-2.51595e-06;1.08376e-06;1.07539e-06;5.28949e-07;2.27603;1.94747;-1.47677
-0.103725;-1.74134e-06;3.21014e-07;8.39515e-07;6.7605e-07;2.4389;2.03143;-1.21337
-0.111944;-1.85784e-06;4.8705e-07;8.8042e-07;6.29482e-07;2.41331;1.94991;-1.30356
-0.12063;-1.60336e-06;3.14303e-08;8.77905e-07;8.55435e-07;2.66506;1.8351;-1.27225
-0.129731;-1.08339e-06;6.70748e-07;7.70675e-07;9.78712e-07;-0.318152;1.72949;-0.999813
-0.139175;-5.60022e-07;1.19256e-06;6.2846e-07;1.14099e-06;-0.537254;1.63479;-0.983144
-0.148836;-6.33435e-07;9.58353e-07;6.25532e-07;1.02993e-06;-0.589166;1.64514;-1.06178
-0.158581;-1.12481e-06;2.55612e-07;6.98562e-07;8.05448e-07;-0.643245;1.79548;-1.18214
-0.168175;-1.14301e-06;2.14668e-07;6.87348e-07;8.08965e-07;-1.13788;1.82529;-1.22548
-0.177414;-1.22822e-06;2.47047e-07;7.23261e-07;8.28281e-07;-2.16268;1.75235;-1.42635
-0.18614;-1.12802e-06;2.63483e-07;6.70932e-07;8.67484e-07;-1.75572;1.73561;-1.40084
-0.194255;-1.56667e-06;2.88206e-07;8.00093e-07;7.32485e-07;2.3105;1.75394;-1.39015
-0.201779;-1.42341e-06;4.80121e-07;6.78136e-07;7.74084e-07;-2.80724;2.06785;-1.32333
-0.208671;-1.8121e-06;6.45533e-07;7.90434e-07;5.84258e-07;2.4304;1.98079;-1.2986
-0.215095;-2.16433e-06;1.07435e-06;8.71001e-07;5.66773e-07;2.47623;1.97848;-1.60375
-0.221199;-1.92059e-06;8.93273e-07;8.00348e-07;7.24999e-07;2.78148;1.95227;-1.65093
-0.227166;-1.84789e-06;8.56417e-07;7.49805e-07;6.93414e-07;2.80151;2.01216;-1.57979
-0.233138;-1.30973e-06;2.40262e-07;6.4659e-07;8.37717e-07;0.597303;1.78007;-1.0836
-0.239224;-1.43731e-06;5.53627e-07;7.1897e-07;7.679e-07;0.890865;1.7233;-0.981211
-0.245578;-1.54207e-06;9.71682e-07;7.55879e-07;7.45837e-07;0.896968;1.75281;-0.704092
-0.252235;-1.74925e-06;1.375e-06;8.35148e-07;6.25077e-07;1.07249;1.6552;-0.574494
-0.25907;-1.73083e-06;1.47256e-06;8.63469e-07;4.61303e-07;1.15007;1.53059;-0.781244
-0.26591;-1.87827e-06;1.9465e-06;9.40217e-07;2.84794e-07;1.21323;1.45345;-0.522974
-0.272612;-1.48904e-06;1.49439e-06;7.44133e-07;4.8382e-07;1.03821;1.49639;-0.548034
-0.278944;-1.60558e-06;1.75188e-06;7.92568e-07;5.20601e-07;1.03719;1.48854;-0.383229
-0.284735;-1.84366e-06;2.12844e-06;9.20733e-07;5.69175e-07;1.05413;1.46146;-0.25087
-0.289901;-1.72171e-06;2.20911e-06;9.20488e-07;6.27728e-07;0.9684;1.37913;-0.292193
-0.294374;-1.47292e-06;1.44653e-06;7.42684e-07;5.72699e-07;0.969752;1.49502;-0.66411
-0.298224;-1.19909e-06;1.13156e-06;6.28649e-07;6.43095e-07;0.801717;1.48543;-0.770946
-0.301487;-1.35183e-06;1.44932e-06;6.91489e-07;6.16454e-07;0.911522;1.44297;-0.528621
-0.304224;-1.50491e-06;1.54641e-06;7.14943e-07;5.56843e-07;1.04113;1.52289;-0.36369
-0.30656;-1.33643e-06;1.15374e-06;6.6615e-07;6.68364e-07;0.884931;1.58151;-0.589621
-0.308695;-1.23052e-06;5.35336e-07;6.30297e-07;8.80955e-07;0.499168;1.65844;-0.998695
-0.310717;-1.62799e-06;5.66289e-07;7.07481e-07;6.7095e-07;1.72538;1.78269;-1.23127
-0.312749;-1.43997e-06;5.4009e-07;6.01489e-07;7.61908e-07;3.02735;2.00218;-1.51846
-0.314795;-1.42184e-06;5.0034e-07;5.68481e-07;5.84783e-07;2.53332;2.01262;-1.31565
-0.316809;-1.70593e-06;7.96086e-07;6.66827e-07;5.5937e-07;2.55299;2.06815;-1.46548
-0.318695;-2.18101e-06;1.33317e-06;7.98785e-07;3.76654e-07;2.25515;2.01928;-1.58601
-0.32034;-2.24227e-06;1.44606e-06;8.12709e-07;4.47949e-07;2.39486;2.02554;-1.86944
-0.32166;-2.02942e-06;1.31028e-06;7.45401e-07;6.73776e-07;2.72407;2.07187;-1.91236
-0.322656;-1.91554e-06;1.38788e-06;6.6863e-07;6.90917e-07;2.85133;2.13807;-1.96379
-0.3234;-1.86047e-06;1.3941e-06;6.60301e-07;6.78901e-07;2.87637;2.15819;-2.01474
-0.323883;-1.89728e-06;1.31045e-06;6.74454e-07;5.36983e-07;2.66745;2.08848;-1.98628
-0.324233;-1.83008e-06;1.12447e-06;6.8486e-07;5.49235e-07;2.69519;2.07592;-1.78109
-0.324512;-2.01604e-06;1.18002e-06;7.71995e-07;3.95469e-07;2.20065;1.89419;-1.57063
-0.324843;-1.92842e-06;1.07295e-06;7.64837e-07;5.27175e-07;2.37692;1.85351;-1.75374
-0.325291;-1.67443e-06;7.52848e-07;7.42039e-07;5.4022e-07;2.07967;1.70037;-1.51616
-0.325963;-1.71184e-06;9.80274e-07;6.93701e-07;5.60928e-07;2.49619;1.79282;-1.89877
-0.326958;-2.03435e-06;1.44289e-06;7.81265e-07;2.63993e-07;2.03582;1.74901;-2.01801
-0.328409;-2.03013e-06;1.34535e-06;7.62643e-07;3.4415e-07;2.20744;1.84455;-1.92131
-0.330419;-1.84787e-06;1.04645e-06;7.27677e-07;5.30764e-07;2.45452;1.90188;-1.80775
-0.333039;-2.0612e-06;1.28848e-06;7.85381e-07;3.21575e-07;1.99195;1.8231;-1.33622
-0.336385;-2.13897e-06;1.56743e-06;7.94626e-07;1.62865e-07;1.9852;1.79181;-1.73657
-0.340488;-1.78958e-06;1.17913e-06;7.14056e-07;3.16206e-07;1.78153;1.6687;-1.35238
-0.345347;-1.62953e-06;9.43261e-07;6.80019e-07;3.93269e-07;1.84987;1.65192;-1.4626
-0.3509;-1.62981e-06;1.03122e-06;6.00093e-07;6.61508e-07;2.84085;1.96814;-1.84183
-0.357057;-1.81512e-06;1.51268e-06;6.15975e-07;4.96975e-07;2.85316;2.27844;-2.04073
-0.363796;-1.55823e-06;1.03334e-06;5.42255e-07;5.3987e-07;2.87926;2.16556;-1.66068
-0.371076;-1.25507e-06;5.66912e-07;4.72693e-07;7.50897e-07;-2.98775;2.08722;-1.37077
-0.378775;-1.04885e-06;8.39769e-08;4.082e-07;7.94423e-07;-2.51064;1.92577;-1.09221
-0.38673;-1.27314e-06;3.87747e-07;4.66374e-07;6.50392e-07;2.18366;1.77696;-1.27777
-0.3947;-1.3333e-06;6.09145e-07;4.52764e-07;7.37162e-07;2.8629;1.90502;-1.59699
-0.4024;-1.06105e-06;9.00592e-08;3.83512e-07;8.41853e-07;-2.62562;1.93475;-1.20574
-0.409623;-1.35067e-06;6.78537e-07;4.25137e-07;4.51813e-07;2.16346;1.93918;-1.23257
-0.4162;-1.29387e-06;6.13544e-07;3.9082e-07;4.73377e-07;2.08635;2.03719;-1.14758
-0.422032;-1.20118e-06;7.56715e-07;3.82114e-07;5.98165e-07;1.20758;1.84138;-0.681534
-0.4272;-9.77255e-07;5.78808e-07;3.82231e-07;9.13092e-07;0.369159;1.66705;-0.942806
-0.431811;-9.48041e-07;4.3289e-07;4.23031e-07;9.97367e-07;-0.0534427;1.6108;-1.11651
-0.435978;-8.63294e-07;4.51622e-07;3.7379e-07;1.10792e-06;-1.37443;1.78476;-1.29676
-0.439809;-6.11406e-07;9.24308e-07;3.12352e-07;1.25954e-06;-1.56341;1.88715;-1.37457
-0.443409;-3.41549e-07;1.29475e-06;2.77107e-07;1.38499e-06;-1.32781;1.88089;-1.2434
-0.446961;-2.68286e-07;1.41118e-06;2.6478e-07;1.45635e-06;-1.21005;1.8326;-1.17645
-0.450599;-5.83728e-07;1.04253e-06;3.33643e-07;1.23039e-06;-1.60534;2.04733;-1.29038
-0.45436;-6.67352e-07;1.18608e-06;3.90358e-07;1.37615e-06;-1.62882;2.10908;-1.29981
-0.458292;-6.74908e-07;1.32294e-06;4.08015e-07;1.50279e-06;-1.63205;2.01485;-1.33571
-0.462337;-9.64965e-07;1.19869e-06;4.65864e-07;1.28216e-06;-2.16672;2.04104;-1.55797
-0.466355;-1.23374e-06;1.20658e-06;5.26116e-07;1.12085e-06;-2.72531;1.9597;-1.91011
-0.470141;-1.12719e-06;8.79647e-07;4.72688e-07;9.57541e-07;-2.64537;2.00012;-1.68953
-0.473528;-1.23808e-06;9.03401e-07;4.85254e-07;8.3991e-07;-2.88851;2.04794;-1.7198
-0.476453;-1.51492e-06;1.17549e-06;5.2855e-07;7.0049e-07;2.9382;2.05484;-2.02158
-0.478871;-1.65295e-06;1.23068e-06;5.45433e-07;6.09255e-07;2.7548;2.03041;-2.0055
-0.480717;-1.54257e-06;1.03308e-06;5.03345e-07;4.58785e-07;2.64647;2.08962;-1.72818
-0.481972;-1.42389e-06;7.99136e-07;4.7121e-07;6.6024e-07;2.75785;1.96235;-1.69773
-0.48278;-1.37598e-06;6.22949e-07;4.81278e-07;7.36118e-07;2.68074;1.85529;-1.66442
-0.483312;-1.38688e-06;6.37142e-07;4.74966e-07;5.51091e-07;2.29819;1.88099;-1.42857
-0.483696;-1.04265e-06;5.13911e-07;4.30585e-07;8.56045e-07;0.512897;1.71182;-0.904782
-0.484024;-8.37674e-07;8.27222e-07;3.80376e-07;1.123e-06;0.00373812;1.62091;-0.787669
-0.484357;-9.25859e-07;7.78889e-07;3.86262e-07;1.01179e-06;0.26824;1.65219;-0.730803
-0.484722;-8.75562e-07;1.18649e-06;4.21335e-07;1.00848e-06;0.394302;1.4893;-0.567059
-0.485097;-9.31962e-07;1.22873e-06;4.48169e-07;1.15521e-06;0.31044;1.51159;-0.592767
-0.48549;-7.77169e-07;1.33639e-06;3.96647e-07;1.33915e-06;0.0759786;1.58233;-0.580204
-0.485926;-8.9318e-07;1.0826e-06;4.39715e-07;1.18366e-06;0.161888;1.57344;-0.65928
-0.486406;-8.9787e-07;1.05784e-06;4.55353e-07;1.25185e-06;0.0496051;1.56753;-0.725497
-0.486828;-1.04373e-06;8.0722e-07;4.44304e-07;1.06996e-06;0.34202;1.65411;-0.664649
-0.487111;-1.01808e-06;6.45988e-07;4.60162e-07;1.08808e-06;0.118653;1.58487;-0.906922
-0.48738;-1.29388e-06;3.5297e-07;5.16489e-07;9.16723e-07;0.913285;1.69312;-1.03976
-0.487813;-1.15057e-06;6.66272e-07;4.90158e-07;1.04057e-06;0.386977;1.69588;-0.803285
-0.488606;-1.32399e-06;9.23766e-07;5.52923e-07;8.75304e-07;0.804359;1.64161;-0.763559
-0.490016;-1.44499e-06;5.24945e-07;5.34104e-07;8.00024e-07;1.35942;1.79194;-1.07915
-0.492239;-1.60849e-06;9.43564e-07;5.62835e-07;5.21597e-07;1.57526;1.86573;-0.964519
-0.495364;-1.79248e-06;1.2675e-06;6.02522e-07;3.16881e-07;1.8283;1.86231;-1.45394
-0.499444;-1.95258e-06;1.49705e-06;6.50023e-07;2.4568e-07;1.79241;1.8631;-1.41406
-0.50453;-1.93102e-06;1.62735e-06;6.14687e-07;1.0542e-07;1.78081;1.93501;-0.868679
-0.510655;-1.89332e-06;1.48307e-06;6.11821e-07;2.14137e-07;1.76184;1.91826;-1.11109
-0.517848;-2.00229e-06;1.61247e-06;6.34546e-07;1.68931e-07;1.79927;1.95023;-1.08039
-0.526016;-1.8511e-06;1.70712e-06;6.06685e-07;2.07608e-07;1.56323;1.86433;-0.149827
-0.534987;-2.00822e-06;1.90896e-06;6.22953e-07;9.5063e-08;1.81561;1.89849;2.44475
-0.544627;-1.95001e-06;1.48838e-06;5.99073e-07;3.42178e-07;2.13442;2.01536;-2.09954
-0.554742;-1.86002e-06;1.42744e-06;5.70123e-07;2.29787e-07;1.97525;1.96226;-1.72485
-0.565245;-1.6103e-06;1.01015e-06;5.2304e-07;4.11086e-07;1.86402;1.8553;-1.35051
-0.576157;-1.7439e-06;1.28406e-06;5.40331e-07;2.75363e-07;1.88054;1.83864;-1.37029
-0.587469;-1.69544e-06;1.36664e-06;4.85053e-07;2.33567e-07;2.06307;1.91022;-2.05955
-0.599228;-1.75008e-06;1.38149e-06;5.04298e-07;5.83373e-07;2.35386;1.85777;-2.27089
-0.611477;-1.68765e-06;1.29623e-06;4.7424e-07;4.45852e-07;2.29214;1.93115;-2.14017
-0.624123;-1.54285e-06;1.08648e-06;4.3282e-07;3.95196e-07;2.27923;2.00024;-1.86301
-0.637052;-1.70997e-06;1.34277e-06;4.39119e-07;4.43364e-07;2.36637;2.03943;-2.1025
-0.6501;-1.74016e-06;1.2881e-06;4.40717e-07;4.8998e-07;2.41496;2.08397;-1.92575
-0.663057;-1.81257e-06;1.52684e-06;4.59661e-07;1.53067e-07;2.00862;1.96465;-1.82886
-0.675692;-1.79614e-06;1.27266e-06;4.60598e-07;4.43604e-07;1.7273;1.91442;-0.906788
-0.687723;-1.80808e-06;1.11507e-06;4.57646e-07;6.04008e-07;1.7109;1.9346;-0.922716
-0.698952;-1.44631e-06;6.00514e-07;3.96549e-07;9.60365e-07;1.11563;1.8824;-1.0047
-0.709253;-1.3424e-06;9.69347e-07;3.93108e-07;1.22261e-06;0.552209;1.7937;-0.784974
-0.718511;-1.19057e-06;1.187e-06;3.3297e-07;1.27798e-06;0.460868;1.82668;-0.619501
-0.726729;-1.01433e-06;1.39101e-06;3.17168e-07;1.43183e-06;0.23039;1.65108;-0.695339
-0.733963;-1.13575e-06;1.29341e-06;3.06301e-07;1.33903e-06;0.388076;1.67855;-0.690107
-0.740262;-1.00871e-06;8.4772e-07;2.43176e-07;1.41325e-06;-0.0412174;1.86672;-0.899405
-0.745681;-1.01327e-06;1.13423e-06;2.39955e-07;1.62126e-06;-0.0562495;1.76209;-0.86553
-0.750244;-7.32321e-07;1.48712e-06;1.66379e-07;2.10488e-06;-0.734178;1.9718;-1.01977
-0.754059;-7.62717e-07;1.10938e-06;1.87918e-07;1.82419e-06;-0.944753;1.95012;-1.20157
-0.757211;-8.07287e-07;1.31509e-06;2.00969e-07;1.95317e-06;-0.623147;1.84937;-1.03494
-0.759709;-9.56009e-07;8.89346e-07;1.9313e-07;1.80851e-06;-1.20821;2.07022;-1.2574
-0.761622;-8.74169e-07;1.25185e-06;1.77001e-07;2.01745e-06;-1.54724;2.16981;-1.39448
-0.763071;-9.6601e-07;1.08805e-06;2.08535e-07;1.94231e-06;-1.57634;2.09116;-1.41238
-0.764008;-1.03967e-06;1.02559e-06;2.02904e-07;1.83498e-06;-1.89078;2.13247;-1.5171
-0.764411;-1.09875e-06;9.38655e-07;2.14009e-07;1.82695e-06;-1.91369;1.98029;-1.52074
-0.764312;-1.15644e-06;4.76995e-07;2.34096e-07;1.58774e-06;-1.10468;1.93536;-1.2365
-0.763799;-1.07382e-06;4.34395e-07;2.0381e-07;1.46093e-06;-1.15325;2.01251;-1.20614
-0.762986;-1.16051e-06;4.72451e-07;2.1949e-07;1.15485e-06;0.469039;1.79646;-0.956298
-0.761913;-1.17236e-06;1.66893e-07;1.96929e-07;9.72552e-07;2.49688;2.05497;-1.17669
-0.760657;-1.25963e-06;8.39375e-07;1.96193e-07;6.98565e-07;2.6042;1.96789;-1.84775
-0.759258;-1.35786e-06;8.92646e-07;2.42963e-07;4.43401e-07;2.14894;1.9711;-1.49579
-0.757728;-1.48009e-06;1.16794e-06;2.59893e-07;3.63245e-07;2.24738;2.00014;-1.85755
-0.756013;-1.38553e-06;8.11564e-07;2.58019e-07;6.38489e-07;1.59145;1.81461;-0.809343
-0.75409;-1.37527e-06;1.03799e-06;2.60756e-07;7.10038e-07;1.36934;1.79618;-0.352965
-0.751996;-1.29114e-06;1.33222e-06;2.4862e-07;7.97806e-07;1.19243;1.72686;-0.0533116
-0.749819;-1.29717e-06;1.0096e-06;2.58613e-07;6.26297e-07;1.3232;1.66082;-0.520864
-0.747673;-1.35745e-06;1.06118e-06;2.82715e-07;3.90305e-07;1.60359;1.61093;-0.918917
-0.745691;-1.42342e-06;1.05102e-06;3.03242e-07;3.93813e-07;1.7729;1.62221;-1.32218
-0.744006;-1.44056e-06;1.06823e-06;2.92255e-07;5.63842e-07;1.4713;1.56823;-0.877417
-0.742701;-1.40266e-06;7.51452e-07;2.76659e-07;7.55755e-07;1.48798;1.63749;-1.03655
-0.741876;-1.35989e-06;9.04237e-07;2.83978e-07;7.69911e-07;1.22634;1.55371;-0.908129
-0.741552;-1.29154e-06;1.03466e-06;2.86337e-07;8.69731e-07;0.991313;1.52077;-0.680987
-0.741735;-1.32813e-06;9.41552e-07;2.79151e-07;5.82379e-07;1.41277;1.57636;-1.0905
-0.742437;-1.44297e-06;7.81408e-07;2.92631e-07;7.14366e-07;1.76059;1.69009;-1.42471
-0.743653;-1.43042e-06;5.54893e-07;2.78962e-07;1.01835e-06;2.48276;1.79553;-1.61985
-0.745389;-1.51443e-06;9.34777e-07;2.75142e-07;7.82405e-07;2.45072;1.86334;-1.79564
-0.7476;-1.48527e-06;8.3233e-07;2.67926e-07;7.29025e-07;2.46002;1.95292;-1.57682
-0.750202;-1.49559e-06;9.987e-07;2.7711e-07;6.27278e-07;2.4351;1.95201;-1.77658
-0.753135;-1.50074e-06;7.55224e-07;3.05651e-07;7.47181e-07;2.36495;1.91426;-1.51715
-0.756335;-1.51574e-06;8.12161e-07;3.19461e-07;6.45376e-07;1.77827;1.86304;-1.09942
-0.759739;-1.45196e-06;4.74874e-07;2.7933e-07;9.29736e-07;2.12796;1.8433;-1.29602
-0.76334;-1.42717e-06;6.34738e-07;2.52056e-07;8.19604e-07;2.37917;1.85663;-1.44581
-0.767199;-1.51006e-06;8.17452e-07;2.60116e-07;6.5495e-07;2.21278;1.9098;-1.32903
-0.771478;-1.447e-06;7.47609e-07;2.38493e-07;6.85817e-07;2.15199;1.84928;-1.3536
-0.776218;-1.42254e-06;7.74864e-07;2.42758e-07;6.32143e-07;2.03256;1.79253;-1.34285
-0.781299;-1.31035e-06;3.83939e-07;2.49192e-07;9.33374e-07;2.1081;1.75171;-1.41244
-0.786572;-1.3453e-06;6.19812e-08;2.56121e-07;1.27122e-06;2.53502;1.77922;-1.31566
-0.791935;-1.4202e-06;2.77397e-07;2.52454e-07;1.23629e-06;2.82075;1.85321;-1.42787
-0.797264;-1.38777e-06;4.46461e-07;2.39096e-07;9.46345e-07;2.27749;1.91963;-1.40813
-0.802433;-1.33769e-06;7.22722e-07;2.21597e-07;7.52117e-07;2.5167;2.01655;-1.67232
-0.807347;-1.2736e-06;5.37959e-07;2.21136e-07;7.59347e-07;2.30075;1.92884;-1.50222
-0.81193;-1.34105e-06;6.69419e-07;2.50708e-07;8.44722e-07;2.54597;1.98692;-1.74535
-0.816077;-1.26102e-06;4.51163e-07;2.31175e-07;8.33442e-07;2.41406;2.05058;-1.50581
-0.819599;-1.23951e-06;5.13319e-07;2.36717e-07;1.14658e-06;-2.9929;2.06189;-1.64317
-0.822358;-1.24513e-06;6.13862e-07;2.20469e-07;9.13628e-07;2.91664;2.11969;-1.68446
-0.824338;-1.30481e-06;7.30917e-07;2.06019e-07;7.2903e-07;2.48918;2.08263;-1.73058
-0.825677;-1.30736e-06;1.19957e-06;2.06872e-07;6.83807e-07;2.52559;2.02641;-2.39599
-0.826528;-1.32946e-06;1.3472e-06;2.08408e-07;5.71077e-07;2.44338;1.99482;-2.6273
-0.827017;-1.3224e-06;9.17429e-07;2.20571e-07;7.97701e-07;2.71367;1.90721;-1.94666
-0.827307;-1.31494e-06;6.324e-07;2.08279e-07;9.30696e-07;2.78548;1.8747;-1.65305
-0.827527;-1.41758e-06;8.54377e-07;2.33851e-07;7.2302e-07;2.54668;1.94638;-1.72205
-0.827748;-1.2864e-06;4.22209e-07;2.02934e-07;8.42767e-07;2.30713;1.80037;-1.27951
-0.828002;-1.46958e-06;9.51939e-07;2.33555e-07;7.6041e-07;2.50174;1.69436;-1.82162
-0.828364;-1.65763e-06;1.59558e-06;2.44914e-07;4.16829e-07;2.23081;1.77078;-2.54603
-0.828888;-1.67665e-06;1.26195e-06;2.49165e-07;5.35945e-07;2.26734;1.84418;-1.84374
-0.829657;-1.67805e-06;1.07417e-06;2.49537e-07;6.06402e-07;2.16244;1.7832;-1.46397
-0.830661;-1.61215e-06;7.11732e-07;2.31634e-07;8.70626e-07;2.24891;1.8592;-1.25441
-0.831859;-1.50589e-06;4.19547e-07;2.13042e-07;1.42885e-06;-2.86565;1.89673;-1.38765
-0.833328;-1.3712e-06;4.07366e-07;1.86474e-07;9.69176e-07;2.30584;1.94553;-1.30995
-0.835127;-1.37951e-06;3.18464e-07;2.10436e-07;1.05464e-06;2.00171;1.8009;-1.29711
-0.837331;-1.37791e-06;2.575e-07;1.98935e-07;1.11734e-06;1.75657;1.84803;-1.22259
-0.840023;-1.4668e-06;6.42673e-07;2.11264e-07;9.26752e-07;1.42136;1.97693;-0.97417
